Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,714	+17	4,636 		85,753	+15	325	5	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,867310,4679	0.01		0.2
2	USA	33,274,659	+42,354	592,409 	+853	25,966,389	+57,705	6,715,861	9,451	100,034	1,781	451,246,395	1,356,591	332,632,623 	North America	105611	127	3	20,190
3	India	20,658,234	+382,691	226,169 	+3,786	16,938,400	+337,697	3,493,665	8,944	14,847	163	293,310,779	210,805	1,391,382,919 	Asia	676,1525	275	3	2,511
4	Brazil	14,860,812	+69,378	411,854 	+3,025	13,442,996	+106,520	1,005,962	8,318	69,499	1,926	46,439,030	217,180	213,827,754 	South America	145195	324	14	4,705
5	France	5,680,378	+24,371	105,387 	+247	4,717,330	+60,601	857,661	5,504	86,863	1,612	77,243,683	1,181,187	65,394,942 	Europe	126211	373	4	13,115
6	Turkey	4,929,118	+28,997	41,527 	+336	4,554,037	+38,218	333,554	3,452	57,922	488	48,229,733	566,742	85,099,924 	Asia	172,0492	341	4	3,920
7	Russia	4,839,514	+7,770	111,535 	+337	4,457,044	+6,755	270,935	2,300	33,150	764	130,200,000	891,860	145,987,100 	Europe	301,3091	53	2	1,856
8	UK	4,423,796	+1,946	127,543 	+4	4,234,772	+3,022	61,481	185	64,879	1,871	159,657,232	2,341,512	68,185,535 	Europe	155350	29	0.06	902
9	Italy	4,059,821	+9,116	121,738 	+305	3,524,194	+18,477	413,889	2,423	67,230	2,016	59,552,161	986,175	60,386,998 	Europe	154961	151	5	6,854
10	Spain	3,544,945	+4,515	78,399 	+106	3,222,697		243,849	2,292	75,795	1,676	47,213,067	1,009,473	46,770,012 	Europe	135971	97	2	5,214
11	Germany	3,448,182	+12,305	84,285 	+265	3,061,500	+20,800	302,397	5,049	41,045	1,003	55,490,413	660,529	84,009,107 	Europe	249972	146	3	3,600
12	Argentina	3,047,417	+26,238	65,202 	+410	2,717,458	+19,386	264,757	5,389	66,912	1,432	11,435,298	251,084	45,543,664 	South America	156994	576	9	5,813
13	Colombia	2,919,805	+14,551	75,627 	+463	2,737,757	+16,440	106,421	6,006	56,875	1,473	15,060,360	293,359	51,337,597 	South America	186793	283	9	2,073
14	Poland	2,808,052	+2,296	68,133 	+28	2,536,931	+7,087	202,988	2,609	74,264	1,802	14,490,193	383,220	37,811,727 	Europe	135553	61	0.7	5,368
15	Iran	2,575,737	+20,150	73,219 	+344	2,022,586	+17,637	479,932	5,461	30,341	862	16,379,357	192,940	84,893,621 	Asia	331,1595	237	4	5,653
16	Mexico	2,349,900	+1,027	217,345 	+112	1,872,375	+5,184	260,180	4,798	18,067	1,671	6,659,184	51,197	130,068,544 	North America	5559820	8	0.9	2,000
17	Ukraine	2,088,410	+2,472	44,916 	+166	1,689,630	+7,815	353,864	177	47,996	1,032	9,487,141	218,033	43,512,338 	Europe	219695	57	4	8,132
18	Peru	1,818,689	+4,562	62,674 	+299	1,688,091		67,924	2,657	54,523	1,879	11,348,411	340,216	33,356,492 	South America	185323	137	9	2,036
19	Indonesia	1,686,373	+4,369	46,137 	+188	1,541,149	+5,658	99,087		6,111	167	14,867,701	53,879	275,948,657 	Asia	1645,98119	16	0.7	359
20	Czechia	1,636,836	+2,216	29,421 	+15	1,565,481	+127	41,934	458	152,609	2,743	18,816,612	1,754,350	10,725,686 	Europe	73651	207	1	3,910
21	South Africa	1,586,148	+1,187	54,511 	+59	1,509,656	+1,098	21,981	546	26,464	909	10,739,813	179,190	59,935,197 	Africa	381,1006	20	1.0	367
22	Netherlands	1,524,527	+7,725	17,221 	+32	1,284,957	+6,805	222,349	821	88,807	1,003	12,762,141	743,422	17,166,747 	Europe	119971	450	2	12,952
23	Canada	1,249,950	+6,693	24,396 	+54	1,142,854	+7,498	82,700	1,456	32,876	642	32,009,489	841,917	38,019,779 	North America	301,5581	176	1	2,175
24	Chile	1,219,064	+3,249	26,696 	+37	1,155,630	+5,835	36,738	3,303	63,315	1,387	13,273,297	689,383	19,253,876 	South America	167211	169	2	1,908
25	Iraq	1,086,141	+6,143	15,608 	+42	971,793	+7,242	98,740	579	26,507	381	9,484,523	231,466	40,975,955 	Asia	382,6254	150	1	2,410
26	Philippines	1,067,892	+5,683	17,622 	+97	984,210	+9,028	66,060	750	9,638	159	11,987,562	108,188	110,802,755 	Asia	1046,2889	51	0.9	596
27	Romania	1,059,331	+994	28,474 	+94	1,000,451	+2,702	30,406	1,190	55,377	1,488	8,305,578	434,176	19,129,521 	Europe	186722	52	5	1,589
28	Belgium	996,896	+1,334	24,322 	+31	873,183	+4,856	99,391	825	85,703	2,091	12,642,980	1,086,914	11,632,000 	Europe	124781	115	3	8,545
29	Sweden	988,554		14,091 	+33	817,785	+1,436	156,678	407	97,374	1,388	8,798,383	866,653	10,152,141 	Europe	107201		3	15,433
30	Israel	838,697	+76	6,369 	+2	831,090	+95	1,238	93	91,187	692	14,275,737	1,552,117	9,197,590 	Asia	111,4441	8	0.2	135
31	Portugal	837,715	+258	16,981 	+4	797,901	+777	22,833	87	82,358	1,669	10,677,767	1,049,755	10,171,675 	Europe	125991	25	0.4	2,245
32	Pakistan	837,523	+3,377	18,310 	+161	733,062	+5,018	86,151	5,326	3,731	82	11,965,682	53,305	224,476,929 	Asia	26812,26019	15	0.7	384
33	Hungary	784,837	+726	28,045 	+137	532,990	+4,789	223,802	549	81,417	2,909	5,438,145	564,141	9,639,699 	Europe	123442	75	14	23,217
34	Bangladesh	765,596	+1,914	11,705 	+61	695,032	+3,870	58,859	1,119	4,610	70	5,540,394	33,363	166,065,347 	Asia	21714,18830	12	0.4	354
35	Jordan	715,703	+1,530	8,955 	+30	694,427	+3,209	12,321	729	69,566	870	6,763,398	657,401	10,288,079 	Asia	141,1492	149	3	1,198
36	Serbia	694,473	+1,304	6,456 	+24	648,438	+2,948	39,579	138	79,754	741	3,869,214	444,343	8,707,728 	Europe	131,3492	150	3	4,545
37	Switzerland	665,585	+1,633	10,667 	+12	594,764		60,154	221	76,436	1,225	7,001,299	804,031	8,707,747 	Europe	138161	188	1	6,908
38	Austria	624,595	+1,394	10,291 	+31	593,684	+2,159	20,620	459	69,019	1,137	32,895,293	3,635,018	9,049,554 	Europe	148790	154	3	2,279
39	Japan	607,626	+4,764	10,420 	+59	534,836	+3,767	62,370	1,083	4,817	83	12,053,709	95,550	126,150,440 	Asia	20812,10710	38	0.5	494
40	Lebanon	529,205	+748	7,368 	+23	472,133	+7,473	49,704	513	77,828	1,084	4,041,816	594,411	6,799,697 	Asia	139232	110	3	7,310
41	UAE	527,266	+1,699	1,598 	+2	507,706	+1,686	17,962		52,777	160	44,853,814	4,489,629	9,990,540 	Asia	196,2520	170	0.2	1,798
42	Morocco	512,285	+373	9,038 	+6	499,089	+465	4,158	159	13,743	242	6,292,326	168,798	37,277,207 	Africa	734,1246	10	0.2	112
43	Saudi Arabia	421,300	+999	7,006 	+14	404,707	+1,005	9,587	1,356	11,946	199	17,166,028	486,736	35,267,638 	Asia	845,0342	28	0.4	272
44	Malaysia	420,632	+3,120	1,574 	+23	387,542	+2,334	31,516	338	12,858	48	9,658,427	295,244	32,713,413 	Asia	7820,7843	95	0.7	963
45	Bulgaria	406,192	+367	16,609 	+61	342,226	+1,058	47,357	637	58,831	2,406	2,541,572	368,112	6,904,346 	Europe	174163	53	9	6,859
46	Ecuador	391,242	+3,196	18,863 	+98	329,582		42,797	614	21,897	1,056	1,307,198	73,161	17,867,308 	South America	4694714	179	5	2,395
47	Slovakia	383,609	+381	11,855 	+48	364,902	+601	6,852	306	70,234	2,171	2,683,618	491,337	5,461,866 	Europe	144612	70	9	1,255
48	Panama	365,619	+320	6,248 	+4	355,499	+312	3,872	105	83,635	1,429	2,421,904	554,007	4,371,610 	North America	127002	73	0.9	886
49	Belarus	362,594	+697	2,582 	+10	353,081	+617	6,931		38,383	273	5,902,915	624,865	9,446,708 	Europe	263,6592	74	1	734
50	Nepal	351,005	+7,587	3,417 	+55	287,790	+1,775	59,798		11,868	116	2,537,295	85,792	29,575,016 	Asia	848,65512	257	2	2,022
51	Greece	349,936	+1,368	10,668 	+81	315,808	+2,622	23,460	783	33,712	1,028	8,210,960	791,024	10,380,162 	Europe	309731	132	8	2,260
52	Croatia	336,918	+1,396	7,264 	+46	318,621	+1,695	11,033	259	82,498	1,779	1,836,108	449,593	4,083,931 	Europe	125622	342	11	2,702
53	Kazakhstan	330,071	+2,076	3,762 	+29	281,708	+1,366	44,601	221	17,404	198	10,307,341	543,495	18,964,925 	Asia	575,0412	109	2	2,352
54	Azerbaijan	322,761	+963	4,597 	+17	296,875	+2,091	21,289		31,594	450	3,279,163	320,988	10,215,842 	Asia	322,2223	94	2	2,084
