Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,815	+7	4,636 		85,894	+13	285	1	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,849310,4679			0.2
2	USA	33,670,274	+39,096	599,364 	+752	26,996,645	+49,126	6,074,265	8,093	101,206	1,802	464,099,542	1,394,987	332,690,850 	North America	105551	118	2	18,258
3	India	24,372,243	+326,123	266,229 	+3,879	20,426,323	+352,956	3,679,691	8,944	17,511	191	311,324,100	223,686	1,391,790,362 	Asia	575,2284	234	3	2,644
4	Brazil	15,521,313	+84,486	432,785 	+2,189	14,028,355	+49,026	1,060,173	8,318	72,573	2,024	46,970,130	219,617	213,873,096 	South America	144945	395	10	4,957
5	France	5,848,154	+7,025	107,423 	+173	5,042,584	+43,374	698,147	4,352	89,422	1,643	80,698,552	1,233,937	65,399,271 	Europe	116091	107	3	10,675
6	Turkey	5,095,390	+11,394	44,301 	+242	4,894,024	+37,261	157,065	2,670	59,856	520	50,463,016	592,796	85,127,184 	Asia	171,9222	134	3	1,845
7	Russia	4,922,901	+9,462	115,116 	+393	4,537,634	+9,756	270,151	2,300	33,721	789	132,700,000	908,973	145,988,974 	Europe	301,2681	65	3	1,850
8	UK	4,446,824	+2,193	127,668 	+17	4,273,441	+2,661	45,715	129	65,206	1,872	169,007,195	2,478,248	68,196,231 	Europe	155340	32	0.2	670
9	Italy	4,146,715	+7,560	123,927 	+182	3,683,189	+13,782	339,599	1,860	68,672	2,052	62,405,408	1,033,470	60,384,337 	Europe	154871	125	3	5,624
10	Spain	3,604,799	+6,347	79,339 	+58	3,297,340		228,120	1,899	77,074	1,696	47,213,067	1,009,461	46,770,554 	Europe	135901	136	1	4,877
11	Germany	3,585,891	+10,247	86,481 	+205	3,259,000	+18,700	240,410	4,376	42,680	1,029	58,093,759	691,451	84,017,137 	Europe	239721	122	2	2,861
12	Argentina	3,269,466	+27,363	69,853 	+599	2,913,144	+21,709	286,469	5,457	71,768	1,533	12,224,943	268,349	45,556,116 	South America	146524	601	13	6,288
