Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,758	+12	4,636 		85,822	+12	300	1	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,859310,4679	0.01		0.2
2	USA	33,485,156	+26,627	595,809 	+241	26,442,187	+34,477	6,447,160	8,980	100,657	1,791	458,207,274	1,377,386	332,664,383 	North America	105581	80	0.7	19,380
3	India	22,662,410	+366,499	246,146 	+3,748	18,665,266	+353,768	3,750,998	8,944	16,285	177	302,275,471	217,214	1,391,605,161 	Asia	615,6545	263	3	2,695
4	Brazil	15,184,790	+34,162	422,418 	+934	13,714,135	+36,467	1,048,237	8,318	71,006	1,975	46,834,128	219,002	213,852,486 	South America	145065	160	4	4,902
5	France	5,777,087	+9,128	106,392 	+115	4,874,224	+41,067	796,471	4,971	88,338	1,627	79,015,258	1,208,234	65,397,303 	Europe	116151	140	2	12,179
6	Turkey	5,031,332	+15,191	43,029 	+283	4,716,918	+25,694	271,385	3,081	59,112	506	49,390,141	580,277	85,114,793 	Asia	171,9782	178	3	3,188
7	Russia	4,880,262	+8,419	113,326 	+334	4,496,132	+7,517	270,804	2,300	33,429	776	131,400,000	900,073	145,988,122 	Europe	301,2881	58	2	1,855
8	UK	4,434,860	+1,770	127,605 	+2	4,248,211	+2,467	59,044	163	65,036	1,871	164,463,915	2,411,800	68,191,369 	Europe	155340	26	0.03	866
9	Italy	4,111,207	+8,289	122,833 	+139	3,604,523	+14,416	383,851	2,192	68,083	2,034	61,097,024	1,011,782	60,385,546 	Europe	154921	137	2	6,357
10	Spain	3,576,813	+5,599	78,860 	+34	3,268,652	+10,841	229,301	2,183	76,476	1,686	47,213,067	1,009,467	46,770,308 	Europe	135931	120	0.7	4,903
11	Germany	3,527,540	+8,290	85,371 	+119	3,159,200	+12,100	282,969	5,049	41,988	1,016	56,836,969	676,522	84,013,487 	Europe	249841	99	1	3,368
12	Argentina	3,147,740	+11,582	67,325 	+283	2,817,165	+18,837	263,250	5,294	69,104	1,478	11,821,485	259,525	45,550,456 	South America	146774	254	6	5,779
13	Colombia	3,002,758	+17,222	77,854 	+495	2,819,874	+13,564	105,030	6,006	58,480	1,516	15,436,162	300,627	51,346,483 	South America	176603	335	10	2,046
14	Poland	2,833,051	+3,851	70,012 	+147	2,569,501	+6,422	193,538	2,138	74,927	1,852	14,794,397	391,272	37,811,050 	Europe	135403	102	4	5,119
15	Iran	2,654,811	+14,141	74,910 	+386	2,109,702	+17,321	470,199	5,538	31,266	882	17,069,126	201,023	84,911,245 	Asia	321,1345	167	5	5,538
16	Mexico	2,364,617	+2,743	218,928 	+271	1,884,008	+2,190	261,681	4,798	18,177	1,683	6,751,476	51,898	130,090,737 	North America	5559419	21	2	2,012
17	Ukraine	2,119,510	+5,372	46,393 	+193	1,759,751	+9,181	313,366	177	48,715	1,066	9,655,779	221,931	43,508,054 	Europe	219385	123	4	7,202
18	Peru	1,850,290	+5,234	64,103 	+277	1,720,665		65,522	2,669	55,458	1,921	11,682,182	350,143	33,364,023 	South America	185203	157	8	1,964
19	Indonesia	1,713,684	+3,922	47,012 	+170	1,568,277	+4,360	98,395		6,209	170	15,222,730	55,156	275,996,044 	Asia	1615,87118	14	0.6	357
20	Czechia	1,645,066	+724	29,706 	+29	1,583,479	+42	31,881	366	153,372	2,770	19,893,984	1,854,742	10,726,011 	Europe	73611	67	3	2,972
21	South Africa	1,596,595	+1,778	54,735 	+11	1,516,256	+2,168	25,604	546	26,633	913	10,887,709	181,621	59,947,455 	Africa	381,0956	30	0.2	427
22	Netherlands	1,560,022	+6,553	17,323 	+4	1,317,452	+7,606	225,247	758	90,871	1,009	13,171,698	767,252	17,167,367 	Europe	119911	382	0.2	13,121
23	Canada	1,286,666	+6,695	24,626 	+58	1,181,251	+6,900	80,789	1,331	33,837	648	32,642,733	858,450	38,025,198 	North America	301,5441	176	2	2,125
24	Chile	1,247,469	+5,493	27,218 	+117	1,183,155	+5,813	37,096	3,147	64,781	1,413	13,557,153	704,028	19,256,563 	South America	157071	285	6	1,926
25	Iraq	1,112,725	+4,167	15,771 	+30	1,005,369	+6,743	91,585	543	27,146	385	9,673,212	235,985	40,990,787 	Asia	372,5994	102	0.7	2,234
26	Philippines	1,101,980	+7,164	18,472 	+204	1,022,174	+9,147	61,334	750	9,943	167	12,287,489	110,871	110,826,667 	Asia	1016,0009	65	2	553
27	Romania	1,066,111	+857	28,966 	+63	1,013,666	+1,972	23,479	984	55,737	1,514	8,477,446	443,209	19,127,428 	Europe	186602	45	3	1,228
28	Belgium	1,014,351	+3,364	24,511 	+28	883,729	+3,462	106,111	727	87,197	2,107	12,949,152	1,113,156	11,632,825 	Europe	114751	289	2	9,122
29	Sweden	1,007,792		14,173 		850,811	+7,600	142,808	381	99,259	1,396	8,798,383	866,565	10,153,172 	Europe	107161			14,065
30	Pakistan	858,026	+3,786	18,915 	+118	757,281	+4,569	81,830	4,903	3,821	84	12,190,671	54,290	224,547,359 	Asia	26211,87118	17	0.5	364
31	Portugal	839,582	+324	16,992 	+1	800,277	+270	22,313	74	82,545	1,671	10,903,482	1,071,997	10,171,190 	Europe	125991	32	0.10	2,194
32	Israel	838,892	+7	6,377 	+1	831,620	+140	895	80	91,208	693	14,358,336	1,561,098	9,197,590 	Asia	111,4421	0.8	0.1	97
