Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,726	+5	4,636 		85,776	+10	314	3	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,865310,4679			0.2
2	USA	33,369,192	+47,819	594,006 	+860	26,105,411	+70,097	6,669,775	9,279	100,315	1,786	454,453,202	1,366,188	332,643,210 	North America	105601	144	3	20,051
3	India	21,485,285	+414,433	234,071 	+3,920	17,597,410	+328,334	3,653,804	8,944	15,441	168	296,775,209	213,284	1,391,457,000 	Asia	655,9455	298	3	2,626
4	Brazil	15,009,023	+72,559	417,176  	+2,531	13,591,335	+61,763	1,000,512	8,318	70,189	1,951	46,616,516	218,001	213,835,998 	South America	145135	339	12	4,679
5	France	5,728,090	+21,712	105,850 	+219	4,786,973	+57,555	835,267	5,231	87,591	1,619	77,792,623	1,189,567	65,395,729 	Europe	116181	332	3	12,773
6	Turkey	4,977,982	+22,388	42,187 	+304	4,626,799	+37,298	308,996	3,378	58,492	496	48,712,606	572,383	85,104,881 	Asia	172,0172	263	4	3,631
7	Russia	4,855,128	+7,639	112,246 	+351	4,472,338	+7,788	270,544	2,300	33,257	769	130,600,000	894,598	145,987,440 	Europe	301,3011	52	2	1,853
8	UK	4,428,553	+2,613	127,583 	+13	4,240,475	+2,562	60,495	182	64,947	1,871	161,933,673	2,374,830	68,187,480 	Europe	155340	38	0.2	887
9	Italy	4,082,193	+11,802	122,263 	+258	3,557,133	+15,867	402,797	2,308	67,601	2,025	60,203,970	996,977	60,386,514 	Europe	154941	195	4	6,670
10	Spain	3,559,222	+7,960	78,726 	+160	3,239,382	+6,456	241,114	2,212	76,100	1,683	47,213,067	1,009,471	46,770,110 	Europe	135941	170	3	5,155
11	Germany	3,486,462	+17,014	84,811 	+218	3,107,300	+22,600	294,351	5,049	41,500	1,010	56,836,969	676,545	84,010,567 	Europe	249911	203	3	3,504
12	Argentina	3,095,582	+24,086	66,263 	+398	2,757,230	+22,765	272,089	5,299	67,966	1,455	11,610,358	254,915	45,545,928 	South America	156874	529	9	5,974
13	Colombia	2,951,101	+16,490	76,414 	+399	2,773,220	+18,280	101,467	6,006	57,481	1,488	15,201,520	296,092	51,340,559 	South America	176723	321	8	1,976
14	Poland	2,818,378	+6,431	68,992 	+509	2,546,751	+6,067	202,635	2,334	74,538	1,825	14,546,443	384,709	37,811,502 	Europe	135483	170	13	5,359
