Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
142	Haiti	13,353		271 		12,414		668		1,159	24	60,085	5,214	11,523,943 	North America	86342,524192			58
143	Tajikistan	13,308		90 		13,218		0		1,369	9			9,724,098 	Asia	731108,046			
144	Togo	13,275	+10	125 		11,897	+15	1,253		1,571	15	323,274	38,268	8,447,543 	Africa	63667,58026	1		148
145	Belize	12,714		323 		12,337		54	1	31,477	800	124,603	308,484	403,920 	North America	321,2513			134
146	Curaçao	12,254	+5	120 	+1	12,069	+4	65	18	74,411	729	103,551	628,797	164,681 	North America	131,3722	30	6	395
147	Suriname	11,950	+122	228 	+4	10,237	+53	1,485	30	20,212	386	55,763	94,317	591,228 	South America	492,59311	206	7	2,512
148	Hong Kong	11,825	+3	210 		11,525	+3	90	2	1,566	28	14,841,321	1,965,692	7,550,178 	Asia	63835,9531	0.4		12
149	Martinique	11,736		90 		98		11,548	24	31,295	240	170,302	454,127	375,010 	North America	324,1672			30,794
150	Djibouti	11,434	+20	151 		11,266		17		11,428	151	154,011	153,928	1,000,540 	Africa	886,6266	20		17
151	Congo	11,343		148 		8,208		2,987		2,013	26	141,948	25,185	5,636,212 	Africa	49738,08340			530
152	Bahamas	11,024		216 		9,967		841	5	27,801	545	91,550	230,878	396,529 	North America	361,8364			2,121
153	Aruba	10,854	+5	104 		10,662	+13	88	14	101,285	970	157,746	1,472,019	107,163 	North America	101,0301	47		821
154	Lesotho	10,790	+8	320 		6,427		4,043		5,002	148	87,981	40,787	2,157,103 	Africa	2006,74125	4		1,874
155	South Sudan	10,652		115 		10,462		75		942	10	159,088	14,068	11,308,374 	Africa	1,06298,33471			7
156	Seychelles	9,184		32 		6,413		2,739		92,880	324	21,504	217,476	98,880 	Africa	113,0905			27,700
157	Benin	7,995		101 		7,652		242	35	645	8	595,112	47,996	12,399,208 	Africa	1,551122,76421			20
158	Equatorial Guinea	7,694		112 		7,279		303	7	5,332	78	123,169	85,359	1,442,953 	Africa	18812,88412			210
159	Nicaragua	7,086		184 		4,225		2,677		1,059	27			6,693,404 	North America	94536,377			400
160	CAR	6,866		95 		5,112		1,659	2	1,400	19	40,907	8,343	4,902,986 	Africa	71451,610120			338
161	Yemen	6,543	+5	1,289 	+4	3,023	+9	2,231	23	215	42	36,546	1,202	30,397,797 	Asia	4,64623,582832	0.2	0.1	73
162	Iceland	6,537		29 		6,445		63	3	19,048	85	622,370	1,813,533	343,181 	Europe	5211,8341			184
163	Gambia	5,940		175 		5,674		91	3	2,399	71	76,379	30,852	2,475,641 	Africa	41714,14732			37
164	Niger	5,333	+3	192 		4,953		188	2	214	8	102,334	4,099	24,965,512 	Africa	4,681130,029244	0.1		8
165	San Marino	5,083		90 		4,968		25	4	149,531	2,648	63,241	1,860,412	33,993 	Europe	73781			735
166	Chad	4,904	+3	173 		4,688	+10	43		291	10	116,839	6,940	16,835,185 	Africa	3,43397,313144	0.2		3
167	Saint Lucia	4,818		75 		4,516		227	2	26,133	407	43,118	233,877	184,362 	North America	382,4584			1,231
168	Timor-Leste	4,458	+179	10 	+2	2,336	+69	2,112		3,326	7	84,840	63,298	1,340,328 	Asia	301134,03316	134	1	1,576
169	Burundi	4,329	+39	6 		773		3,550		355	0.5	279,132	22,883	12,198,207 	Africa	2,8182,033,03544	3		291
170	Gibraltar	4,286		94 		4,192	+3	0		127,249	2,791	244,039	7,245,383	33,682 	Europe	83580			
171	Vietnam	4,175	+190	36 		2,668		1,471		43	0.4	3,091,540	31,513	98,104,367 	Asia	23,4982,725,12132	2		15
172	Sierra Leone	4,107	+4	79 		3,104	+3	924		506	10	153,257	18,878	8,118,280 	Africa	1,977102,76353	0.5		114
173	Channel Islands	4,057		86 		3,956		15		23,148	491	454,413	2,592,734	175,264 	Europe	432,0380			86
174	Barbados	3,967	+2	46 		3,922	+5	-1		13,789	160	162,817	565,960	287,683 	North America	736,2542	7		-3.48
175	Comoros	3,863		146 		3,699		18		4,361	165			885,730 	Africa	2296,067			20
176	Eritrea	3,844		12 		3,654		178		1,071	3	23,693	6,601	3,589,270 	Africa	934299,106151			50
177	Guinea-Bissau	3,746		67  		3,438		241	9	1,865	33	65,627	32,675	2,008,468 	Africa	53629,97731			120
178	Liechtenstein	2,985	+1	58 		2,887		40	3	78,092	1,517	39,109	1,023,153	38,224 	Europe	136591	26		1,046
179	New Zealand	2,646	+1	26 		2,601		19		529	5	2,080,353	415,896	5,002,100 	Australia/Oceania	1,890192,3882	0.2		4
180	Monaco	2,493		32 		2,434		27	1	63,138	810	51,953	1,315,765	39,485 	Europe	161,2341			684
181	Bermuda	2,466		32 		2,250		184	7	39,725	515	253,555	4,084,590	62,076 	North America	251,9400			2,964
182	Turks and Caicos	2,404		17 		2,365		22	2	61,367	434	65,926	1,682,902	39,174 	North America	162,3041			562
183	Sao Tome and Principe	2,327		35 		2,274		18		10,449	157	12,999	58,368	222,706 	Africa	966,36317			81
184	Sint Maarten	2,282		27 		2,223		32	2	52,701	624	26,880	620,771	43,301 	North America	191,6042			739
185	Liberia	2,114		85 		1,962		67	2	410	16	97,875	18,964	5,161,107 	Africa	2,44160,71953			13
186	St. Vincent Grenadines	1,937	+5	12 		1,772	+3	153	2	17,411	108	47,148	423,806	111,249 	North America	579,2712	45		1,375
187	Saint Martin	1,773		12 		1,399		362	7	45,182	306	27,588	703,040	39,241 	North America	223,2701			9,225
188	Taiwan	1,682	+207	12 		1,116		554		71	0.5	571,259	23,948	23,854,548 	Asia	14,1821,987,87942	9		23
189	Caribbean Netherlands	1,597	+3	17 		1,563	+5	17		60,410	643	10,072	380,996	26,436 	North America	171,5553	113		643
190	Laos	1,591	+21	2 		574	+19	1,015		216	0.3	221,480	30,061	7,367,706 	Asia	4,6313,683,85333	3		138
191	Isle of Man	1,590		29 		1,558	+1	3	1	18,612	339	44,761	523,968	85,427 	Europe	542,9462			35
192	Bhutan	1,286	+7	1 		1,155	+1	130		1,651	1	745,825	957,374	779,032 	Asia	606779,0321	9		167
193	Mauritius	1,282		17 		1,134		131		1,007	13	358,675	281,619	1,273,617 	Africa	99374,9194			103
194	Antigua and Barbuda	1,241		33 		1,179		29	4	12,581	335	16,700	169,306	98,638 	North America	792,9896			294
195	St. Barth	974		1 		462		511		98,354	101	26,385	2,664,344	9,903 	North America	109,9030			51,601
196	Diamond Princess	712		13 		699		0						 					
197	Faeroe Islands	670		1 		663		6		13,666	20	259,694	5,297,067	49,026 	Europe	7349,0260			122
198	Cayman Islands	565		2 		547		16		8,510	30	93,583	1,409,467	66,396 	North America	11833,1981			241
