Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,908	+14	4,636 		85,976	+13	296	3	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,833310,4679	0.01		0.2
2	USA	33,802,324	+28,541	601,949 	+636	27,299,180	+45,853	5,901,195	7,652	101,596	1,809	468,945,602	1,409,464	332,712,023 	North America	105531	86	2	17,737
3	India	25,771,405	+276,261	287,156 	+3,880	22,348,683	+368,980	3,135,566	8,944	18,515	206	320,301,177	230,112	1,391,938,524 	Asia	544,8474	198	3	2,253
4	Brazil	15,815,191	+79,706	441,864 	+2,485	14,330,118	+82,509	1,043,209	8,318	73,941	2,066	47,073,060	220,081	213,889,584 	South America	144845	373	12	4,877
5	France	5,917,397	+19,050	108,181 	+141	5,188,782	+7,098	620,434	3,862	90,479	1,654	81,995,097	1,253,731	65,400,845 	Europe	116051	291	2	9,487
6	Turkey	5,151,038	+11,553	45,419 	+233	4,980,516	+9,271	125,103	2,162	60,503	533	51,512,691	605,056	85,137,097 	Asia	171,8742	136	3	1,469
7	Russia	4,965,676	+7,920	116,965 	+390	4,581,787	+9,561	266,924	2,300	34,014	801	134,300,000	919,928	145,989,656 	Europe	291,2481	54	3	1,828
8	UK	4,452,527	+2,696	127,694 	+3	4,284,015	+2,068	40,818	124	65,286	1,872	172,256,865	2,525,756	68,200,120 	Europe	155340	40	0.04	599
9	Italy	4,172,525	+5,506	124,646 	+149	3,741,149	+13,929	306,730	1,643	69,101	2,064	63,571,711	1,052,802	60,383,369 	Europe	144841	91	2	5,080
10	Germany	3,627,777	+11,881	87,405 	+257	3,340,400	+20,100	199,972	3,708	43,178	1,040	58,093,759	691,427	84,020,058 	Europe	239611	141	3	2,380
11	Spain	3,625,928	+6,080	79,568 	+66	3,342,024		204,336	1,740	77,526	1,701	48,928,535	1,046,135	46,770,751 	Europe	135881	130	1	4,369
12	Argentina	3,411,160	+39,652	72,265 	+494	3,009,150	+16,825	329,745	5,877	74,871	1,586	12,728,157	279,367	45,560,644 	South America	136304	870	11	7,237
13	Colombia	3,161,126	+16,579	82,743 	+452	2,961,313	+13,652	117,070	6,582	61,549	1,611	16,074,868	312,985	51,359,811 	South America	166213	323	9	2,279
14	Poland	2,859,265	+2,348	72,250 	+329	2,610,932	+1,716	176,083	1,377	75,622	1,911	15,335,408	405,591	37,810,035 	Europe	135232	62	9	4,657
15	Iran	2,792,204	+12,789	77,765 	+233	2,272,719	+14,673	441,720	5,158	32,874	916	18,418,983	216,853	84,937,680 	Asia	301,0925	151	3	5,201
16	Mexico	2,385,512	+2,767	220,746 	+257	1,905,591	+2,097	259,175	4,798	18,333	1,696	6,874,702	52,832	130,124,027 	North America	5558919	21	2	1,992
17	Ukraine	2,165,233	+5,138	48,696 	+227	1,899,446	+17,102	217,091	177	49,774	1,119	9,914,382	227,908	43,501,627 	Europe	208934	118	5	4,990
18	Peru	1,903,615	+5,715	67,034 	+264	1,720,665		115,916	2,660	57,037	2,008	12,240,660	366,758	33,375,320 	South America	184983	171	8	3,473
19	Indonesia	1,753,101	+4,871	48,669 	+192	1,616,603	+4,364	87,829		6,350	176	15,738,417	57,009	276,067,124 	Asia	1575,67218	18	0.7	318
20	Czechia	1,655,425	+1,200	29,960 	+12	1,602,903	+89	22,562	224	154,330	2,793	22,005,586	2,051,516	10,726,498 	Europe	63580	112	1	2,103
21	South Africa	1,621,362	+3,522	55,507 	+167	1,528,868	+900	36,987	546	27,038	926	11,207,305	186,895	59,965,841 	Africa	371,0805	59	3	617
22	Netherlands	1,610,868	+4,549	17,488 	+15	1,393,477	+7,100	199,903	631	93,828	1,019	13,524,699	787,772	17,168,296 	Europe	119821	265	0.9	11,644
23	Canada	1,342,388	+4,247	25,066 	+48	1,255,714	+7,332	61,608	1,344	35,295	659	33,754,111	887,488	38,033,326 	North America	281,5171	112	1	1,620
24	Chile	1,300,629	+4,767	27,997 	+32	1,236,581	+5,534	36,051	2,972	67,528	1,454	14,076,346	730,837	19,260,593 	South America	156881	248	2	1,872
25	Philippines	1,159,055	+4,684	19,506 	+135	1,089,531	+6,904	50,018	1,819	10,455	176	12,793,212	115,397	110,862,535 	Asia	965,6849	42	1	451
26	Iraq	1,151,557	+4,609	16,069 	+40	1,061,975	+5,090	73,513	457	28,078	392	9,970,564	243,107	41,013,036 	Asia	362,5524	112	1.0	1,792
27	Romania	1,073,679	+707	29,716 	+54	1,028,554	+1,142	15,409	718	56,142	1,554	8,753,313	457,707	19,124,290 	Europe	186442	37	3	806
28	Sweden	1,051,762		14,349 	+38	902,442	+2,676	134,971	283	103,574	1,413	9,481,745	933,728	10,154,718 	Europe	107081		4	13,291
29	Belgium	1,034,714	+1,819	24,749 	+26	922,277		87,688	613	88,938	2,127	13,349,334	1,147,435	11,634,063 	Europe	114701	156	2	7,537
30	Pakistan	886,184	+3,256	19,856 	+104	799,951	+4,440	66,377	4,549	3,945	88	12,552,339	55,874	224,653,004 	Asia	25411,31418	14	0.5	295
31	Portugal	843,278	+511	17,013 	+2	804,176	+417	22,089	56	82,914	1,673	11,271,353	1,108,244	10,170,462 	Europe	125981	50	0.2	2,172
32	Israel	839,221	+54	6,395 	+3	832,232	+88	594	58	91,244	695	14,487,253	1,575,114	9,197,590 	Asia	111,4381	6	0.3	65
33	Hungary	799,588	+633	29,329 	+52	648,513	+7,549	121,746	224	82,956	3,043	5,670,793	588,336	9,638,698 	Europe	123292	66	5	12,631
34	Bangladesh	783,737	+1,608	12,248 	+37	726,132	+1,923	45,357	1,155	4,718	74	5,755,446	34,644	166,132,540 	Asia	21213,56429	10	0.2	273
35	Jordan	727,612	+1,180	9,314 	+19	710,445		7,853	729	70,695	905	7,034,669	683,493	10,292,227 	Asia	141,1051	115	2	763
36	Serbia	708,328	+609	6,725 	+15	682,847	+1,599	18,756	80	81,358	772	4,041,471	464,201	8,706,292 	Europe	121,2952	70	2	2,154
37	Japan	692,702	+5,229	11,851 	+227	609,086	+6,730	71,765	1,293	5,492	94	13,307,674	105,504	126,134,642 	Asia	18210,6439	41	2	569
38	Switzerland	684,954	+1,554	10,755 	+4	626,589	+2,400	47,610	171	78,637	1,235	7,390,415	848,465	8,710,337 	Europe	138101	178	0.5	5,466
39	Austria	639,054	+899	10,508 	+9	618,798		9,748	267	70,601	1,161	37,237,382	4,113,875	9,051,656 	Europe	148610	99	1.0	1,077
40	UAE	550,029	+1,348	1,639 	+2	530,085	+1,316	18,305		55,028	164	47,513,885	4,753,558	9,995,437 	Asia	186,0980	135	0.2	1,831
41	Lebanon	537,043	+489	7,651 	+10	503,774	+1,012	25,618	292	78,995	1,125	4,241,656	623,915	6,798,451 	Asia	138892	72	1	3,768
42	Morocco	515,758	+338	9,106 	+1	504,210	+349	2,442	106	13,829	244	6,406,161	171,769	37,295,133 	Africa	724,0966	9	0.03	65
43	Malaysia	485,496	+6,075	2,040 	+46	436,116	+3,516	47,340	559	14,833	62	10,765,602	328,917	32,730,407 	Asia	6716,0443	186	1	1,446
44	Nepal	480,418	+8,064	5,657 	+246	360,403	+7,989	114,358		16,232	191	2,834,098	95,758	29,596,521 	Asia	625,23210	272	8	3,864
45	Saudi Arabia	436,239	+1,213	7,201 	+13	420,671	+910	8,367	1,372	12,362	204	18,194,963	515,586	35,289,873 	Asia	814,9012	34	0.4	237
46	Bulgaria	415,687	+361	17,416 	+37	369,781	+2,317	28,490	460	60,225	2,523	2,709,565	392,565	6,902,215 	Europe	173963	52	5	4,128
47	Ecuador	412,907	+1,441	19,979 	+102	354,499		38,429	584	23,095	1,118	1,380,547	77,219	17,878,294 	South America	4389513	81	6	2,149
48	Slovakia	388,138	+246	12,262 	+14	372,069	+698	3,807	171	71,062	2,245	2,778,680	508,732	5,461,974 	Europe	144452	45	3	697
49	Greece	383,558	+2,292	11,587 	+53	340,612		31,359	642	36,958	1,116	9,003,208	867,521	10,378,085 	Europe	278961	221	5	3,022
50	Belarus	380,089	+1,378	2,732 	+11	370,135	+1,303	7,222		40,236	289	6,133,343	649,266	9,446,581 	Europe	253,4582	146	1	765
51	Panama	372,221	+537	6,305 	+5	360,254	+406	5,662	105	85,091	1,441	2,548,227	582,532	4,374,396 	North America	126942	123	1	1,294
52	Kazakhstan	364,048	+2,018	4,124 	+29	323,816	+3,575	36,108	221	19,187	217	10,989,671	579,192	18,974,127 	Asia	524,6012	106	2	1,903
53	Croatia	351,997	+1,000	7,792 	+27	338,982	+621	5,223	163	86,213	1,908	1,946,021	476,627	4,082,899 	Europe	125242	245	7	1,279
54	Bolivia	337,441	+2,617	13,635 	+69	275,069	+1,666	48,737	200	28,565	1,154	1,330,406	112,623	11,812,907 	South America	358669	222	6	4,126
55	Georgia	333,601	+1,160	4,519 	+20	313,651	+1,302	15,431		83,769	1,135	4,650,210	1,167,688	3,982,409 	Asia	128811	291	5	3,875
56	Azerbaijan	331,040	+339	4,814 	+12	317,609	+1,170	8,617		32,393	471	3,414,614	334,125	10,219,584 	Asia	312,1233	33	1	843
57	Tunisia	329,925	+1,397	12,032 	+61	291,515	+1,233	26,378	445	27,661	1,009	1,403,153	117,641	11,927,375 	Africa	369919	117	5	2,212
58	Paraguay	321,032	+2,781	7,914 	+112	266,328	+2,002	46,790	569	44,529	1,098	1,212,383	168,164	7,209,542 	South America	229116	386	16	6,490
59	Palestine	304,532	+458	3,448 	+11	295,643	+1,835	5,441	59	58,505	662	1,795,993	345,035	5,205,251 	Asia	171,5103	88	2	1,045
60	Kuwait	294,693	+1,119	1,703 	+2	280,940	+1,016	12,050	185	68,121	394	2,487,024	574,897	4,326,035 	Asia	152,5402	259	0.5	2,785
61	Costa Rica	293,820	+2,900	3,696 	+23	225,950	+792	64,174	517	57,219	720	1,134,165	220,868	5,135,044 	North America	171,3895	565	4	12,497
62	Dominican Republic	279,565	+1,016	3,597 		234,785	+415	41,183	306	25,546	329	1,491,612	136,300	10,943,590 	North America	393,0427	93		3,763
63	Denmark	269,343	+1,088	2,505 	+2	253,678	+992	13,160	23	46,357	431	48,583,579	8,361,806	5,810,178 	Europe	222,3190	187	0.3	2,265
64	Lithuania	267,819	+961	4,139 	+12	243,126	+1,023	20,554	184	99,610	1,539	3,151,738	1,172,232	2,688,665 	Europe	106501	357	4	7,645
65	Ethiopia	267,597	+497	4,038 	+17	222,560	+1,109	40,999	524	2,278	34	2,666,416	22,701	117,455,676 	Africa	43929,08844	4	0.1	349
66	Ireland	256,893	+503	4,941 		238,970	+403	12,982	38	51,520	991	4,729,538	948,510	4,986,281 	Europe	191,0091	101		2,604
67	Moldova	254,213	+138	6,053 	+10	245,510	+247	2,650	124	63,148	1,504	1,059,810	263,262	4,025,687 	Europe	166654	34	2	658
68	Slovenia	250,453	+532	4,338 	+5	239,442	+925	6,673	110	120,457	2,086	1,240,948	596,842	2,079,190 	Europe	84792	256	2	3,209
69	Uruguay	249,365	+3,339	3,638 	+60	216,589	+2,011	29,138	492	71,567	1,044	2,044,626	586,805	3,484,339 	South America	149582	958	17	8,363
70	Egypt	249,238	+1,160	14,498 	+57	183,696	+1,003	51,044	90	2,396	139	2,715,258	26,101	104,027,039 	Africa	4177,17538	11	0.5	491
71	Guatemala	243,833	+1,049	7,928 	+15	224,185	+941	11,720	5	13,393	435	1,360,587	74,732	18,206,234 	North America	752,29613	58	0.8	644
72	Honduras	228,287	+771	6,019 	+49	83,086	+166	139,182	536	22,731	599	684,637	68,171	10,042,894 	North America	441,66915	77	5	13,859
73	Armenia	221,368	+229	4,357 	+11	209,508	+286	7,503		74,582	1,468	1,046,412	352,550	2,968,126 	Asia	136813	77	4	2,528
74	Venezuela	218,814	+1,211	2,446 	+18	202,625	+979	13,743	316	7,714	86	3,359,014	118,422	28,364,814 	South America	13011,5968	43	0.6	485
75	Qatar	214,150	+295	538 	+2	209,251	+637	4,361	181	76,270	192	1,981,339	705,654	2,807,805 	Asia	135,2191	105	0.7	1,553
76	Oman	207,805	+696	2,228 	+9	192,198	+659	13,379	252	39,807	427	1,550,000	296,920	5,220,257 	Asia	252,3433	133	2	2,563
77	Bahrain	206,878	+2,354	773 	+8	188,496	+1,535	17,609	197	118,004	441	4,412,989	2,517,177	1,753,150 	Asia	82,2680	1,343	5	10,044
78	Bosnia and Herzegovina	202,847	+172	9,086 	+16	170,788	+532	22,973		62,170	2,785	952,119	291,811	3,262,788 	Europe	163593	53	5	7,041
