Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,872	+25	4,636 		85,945	+25	291	1	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,839310,4679	0.02		0.2
2	USA	33,747,439	+25,030	600,533 	+369	27,202,309	+65,033	5,944,597	7,790	101,435	1,805	467,222,796	1,404,331	332,701,437 	North America	105541	75	1	17,868
3	India	25,227,970	+263,045	278,751 	+4,340	21,590,003	+422,394	3,359,216	8,944	18,125	200	316,423,658	227,338	1,391,864,443 	Asia	554,9934	189	3	2,413
4	Brazil	15,661,106	+33,631	436,862 	+1,039	14,152,433	+55,146	1,071,811	8,318	73,223	2,043	47,073,060	220,090	213,881,340 	South America	144905	157	5	5,011
5	France	5,881,137	+3,350	107,812 	+196	5,152,566	+35,780	620,759	4,186	89,926	1,649	81,694,063	1,249,144	65,400,058 	Europe	116071	51	3	9,492
6	Turkey	5,127,548	+10,174	44,983 	+223	4,961,120	+13,864	121,445	2,326	60,230	528	51,076,732	599,970	85,132,141 	Asia	171,8932	120	3	1,427
7	Russia	4,949,573	+9,328	116,211 	+340	4,563,254	+7,181	270,108	2,300	33,904	796	133,800,000	916,505	145,989,315 	Europe	291,2561	64	2	1,850
8	UK	4,452,756	+1,979	127,684 	+5	4,279,267	+2,060	45,805	124	65,291	1,872	170,156,171	2,495,025	68,198,176 	Europe	155340	29	0.07	672
9	Italy	4,162,576	+3,455	124,296 	+140	3,715,389	+9,305	322,891	1,754	68,935	2,058	63,021,591	1,043,683	60,383,853 	Europe	154861	57	2	5,347
10	Spain	3,615,860	+3,621	79,432 	+31	3,333,587	+6,526	202,841	1,836	77,310	1,698	48,928,535	1,046,138	46,770,653 	Europe	135891	77	0.7	4,337
11	Germany	3,608,292	+5,353	86,870 	+139	3,300,700	+14,300	220,722	4,123	42,946	1,034	58,093,759	691,439	84,018,598 	Europe	239671	64	2	2,627
12	Argentina	3,335,965	+28,680	71,027 	+505	2,973,267	+20,668	291,671	5,690	73,224	1,559	12,490,822	274,172	45,558,380 	South America	146414	630	11	6,402
13	Colombia	3,131,410	+12,984	81,809 	+509	2,931,280	+13,696	118,321	6,582	60,974	1,593	15,957,624	310,720	51,356,849 	South America	166283	253	10	2,304
14	Poland	2,855,190	+1,109	71,675 	+11	2,605,703	+4,729	177,812	1,572	75,514	1,896	15,184,082	401,586	37,810,261 	Europe	135282	29	0.3	4,703
