Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,697	+11	4,636 		85,738	+13	323	5	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,870310,4679	0.01		0.2
2	USA	33,232,305	+40,454	591,556 	+460	25,908,684	+78,090	6,732,065	9,427	99,907	1,778	450,287,188	1,353,707	332,632,623 	North America	105621	122	1	20,239
3	India	20,275,543	+355,828	222,383 	+3,438	16,600,703	+318,965	3,452,457	8,944	14,572	160	291,647,037	209,609	1,391,382,919 	Asia	696,2575	256	2	2,481
4	Brazil	14,791,434	+36,524	408,829 	+1,054	13,336,476	+57,758	1,046,129	8,318	69,175	1,912	46,439,030	217,180	213,827,754 	South America	145235	171	5	4,892
5	France	5,656,007	+3,760	105,140 	+315	4,656,729	+19,676	894,138	5,630	86,490	1,608	77,161,949	1,179,938	65,394,942 	Europe	126221	57	5	13,673
6	Turkey	4,900,121	+24,733	41,191 	+347	4,515,819	+35,438	343,111	3,438	57,581	484	47,987,986	563,902	85,099,924 	Asia	172,0662	291	4	4,032
7	Russia	4,831,744	+8,489	111,198 	+336	4,450,289	+6,367	270,257	2,300	33,097	762	130,000,000	890,490	145,987,100 	Europe	301,3131	58	2	1,851
8	UK	4,421,850	+1,649	127,539 	+1	4,231,750	+2,744	62,561	185	64,850	1,870	158,443,270	2,323,708	68,185,535 	Europe	155350	24	0.01	918
9	Italy	4,050,705	+5,945	121,433 	+256	3,505,717	+13,038	423,555	2,490	67,079	2,011	59,236,655	980,950	60,386,998 	Europe	154971	98	4	7,014
10	Spain	3,540,430	+5,354	78,293 	+25	3,222,697	+9,571	239,440	2,323	75,699	1,674	47,213,067	1,009,473	46,770,012 	Europe	135971	114	0.5	5,120
11	Germany	3,435,877	+10,279	84,020 	+194	3,040,700	+16,100	311,157	5,049	40,899	1,000	55,490,413	660,529	84,009,107 	Europe	241,0002	122	2	3,704
12	Argentina	3,021,179	+15,920	64,792 	+540	2,698,072	+21,875	258,315	5,426	66,336	1,423	11,329,752	248,767	45,543,664 	South America	157034	350	12	5,672
13	Colombia	2,905,254	+11,599	75,164 	+464	2,721,317	+20,723	108,773	6,006	56,591	1,464	14,999,981	292,183	51,337,597 	South America	186833	226	9	2,119
14	Poland	2,805,756	+2,525	68,105 	+37	2,529,844	+8,876	207,807	2,593	74,203	1,801	14,459,033	382,395	37,811,727 	Europe	135553	67	1.0	5,496
15	Iran	2,555,587	+20,732	72,875 	+391	2,004,949	+16,784	477,763	5,461	30,103	858	16,240,345	191,302	84,893,621 	Asia	331,1655	244	5	5,628
16	Mexico	2,348,873	+1,093	217,233 	+65	1,867,191		264,449	4,798	18,059	1,670	6,654,713	51,163	130,068,544 	North America	5559920	8	0.5	2,033
17	Ukraine	2,085,938	+2,758	44,750 	+154	1,681,815	+5,550	359,373	177	47,939	1,028	9,487,141	218,033	43,512,338 	Europe	219725	63	4	8,259
18	Peru	1,814,127	+3,129	62,375 	+249	1,688,091		63,661	2,654	54,386	1,870	11,293,108	338,558	33,356,492 	South America	185353	94	7	1,909
19	Indonesia	1,682,004	+4,730	45,949 	+153	1,535,491	+4,773	100,564		6,095	167	14,791,816	53,604	275,948,657 	Asia	1646,00619	17	0.6	364
20	Czechia	1,634,620	+507	29,406 	+32	1,565,354	+43	39,860	458	152,402	2,742	18,530,196	1,727,647	10,725,686 	Europe	73651	47	3	3,716
21	South Africa	1,584,961	+897	54,452 	+35	1,508,558	+780	21,951	546	26,445	909	10,715,773	178,789	59,935,197 	Africa	381,1016	15	0.6	366
22	Netherlands	1,516,802	+9,187	17,189 	+17	1,278,152	+7,625	221,461	818	88,357	1,001	12,762,141	743,422	17,166,747 	Europe	119991	535	1.0	12,901
23	Canada	1,243,257	+9,076	24,342 	+42	1,135,356	+9,218	83,559	1,456	32,700	640	31,897,888	838,981	38,019,779 	North America	311,5621	239	1	2,198
24	Chile	1,215,815	+4,895	26,659 	+98	1,149,795	+6,230	39,361	3,303	63,147	1,385	13,243,447	687,833	19,253,876 	South America	167221	254	5	2,044
25	Iraq	1,079,998	+5,068	15,566 	+30	964,551	+7,351	99,881	555	26,357	380	9,445,914	230,523	40,975,955 	Asia	382,6324	124	0.7	2,438
26	Philippines	1,062,209	+7,239	17,525 	+94	975,182	+9,162	69,502	750	9,586	158	11,951,899	107,866	110,802,755 	Asia	1046,3239	65	0.8	627
27	Romania	1,058,337	+682	28,380 	+98	997,749	+2,243	32,208	1,214	55,325	1,484	8,291,517	433,441	19,129,521 	Europe	186742	36	5	1,684
28	Belgium	995,562	+2,128	24,291 	+33	868,327	+10,104	102,944	824	85,588	2,088	12,622,262	1,085,133	11,632,000 	Europe	124791	183	3	8,850
29	Sweden	988,554	+3,058	14,058 	+1	816,349	+10,254	158,147	392	97,374	1,385	8,798,383	866,653	10,152,141 	Europe	107221	301	0.10	15,578
30	Israel	838,621	+67	6,367 	+1	830,995	+117	1,259	97	91,178	692	14,237,834	1,547,996	9,197,590 	Asia	111,4451	7	0.1	137
31	Portugal	837,457	+180	16,977 		797,124	+403	23,356	90	82,332	1,669	10,633,251	1,045,379	10,171,675 	Europe	125991	18		2,296
