Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,739	+13	4,636 		85,795	+19	308	3	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,862310,4679	0.01		0.2
2	USA	33,418,826	+49,491	594,940 	+774	26,324,757	+48,133	6,499,129	9,035	100,461	1,788	455,989,831	1,370,764	332,653,797 	North America	105591	149	2	19,537
3	India	21,886,611	+401,326	238,265 	+4,194	17,917,085	+319,675	3,731,261	8,944	15,728	171	298,601,699	214,585	1,391,531,080 	Asia	645,8405	288	3	2,681
4	Brazil	15,087,360	+78,337	419,393 	+2,217	13,640,478	+49,143	1,027,489	8,318	70,553	1,961	46,616,516	217,993	213,844,242 	South America	145105	366	10	4,805
5	France	5,747,214	+19,124	106,101 	+235	4,817,523	+30,550	823,590	5,106	87,883	1,622	78,205,751	1,195,870	65,396,516 	Europe	116161	292	4	12,594
6	Turkey	4,998,089	+20,107	42,465 	+278	4,662,328	+35,529	293,296	3,260	58,725	499	48,963,800	575,301	85,109,837 	Asia	172,0042	236	3	3,446
7	Russia	4,863,514	+8,386	112,622 	+376	4,480,360	+8,022	270,532	2,300	33,315	771	130,600,000	894,595	145,987,781 	Europe	301,2961	57	3	1,853
8	UK	4,431,043	+2,490	127,598 	+15	4,242,192	+1,717	61,253	163	64,981	1,871	163,171,777	2,392,919	68,189,424 	Europe	155340	37	0.2	898
9	Italy	4,092,745	+10,552	122,470 	+207	3,572,713	+15,580	397,562	2,253	67,776	2,028	60,532,582	1,002,427	60,386,030 	Europe	154931	175	3	6,584
10	Spain	3,567,408	+8,186	78,792 	+66	3,248,010	+8,628	240,606	2,183	76,275	1,685	47,213,067	1,009,469	46,770,209 	Europe	135941	175	1	5,144
11	Germany	3,504,012	+17,550	85,056 	+245	3,128,800	+21,500	290,156	5,049	41,708	1,012	56,836,969	676,534	84,012,027 	Europe	249881	209	3	3,454
12	Argentina	3,118,134	+22,552	66,872  	+609	2,777,902	+20,672	273,360	5,268	68,458	1,468	11,683,923	256,518	45,548,192 	South America	156814	495	13	6,002
13	Colombia	2,968,626	+17,525	76,867 	+453	2,788,751	+15,531	103,008	6,006	57,819	1,497	15,283,737	297,676	51,343,521 	South America	176683	341	9	2,006
14	Poland	2,824,431	+6,053	69,445 	+453	2,555,059	+8,308	199,927	2,296	74,698	1,837	14,678,781	388,212	37,811,276 	Europe	135443	160	12	5,287
15	Iran	2,627,094	+17,076	74,241 	+335	2,074,089	+16,397	478,764	5,534	30,941	874	16,789,338	197,742	84,905,370 	Asia	321,1445	201	4	5,639
16	Mexico	2,358,831	+2,846	218,173 	+166	1,879,713	+2,366	260,945	4,798	18,133	1,677	6,714,852	51,620	130,083,339 	North America	5559619	22	1	2,006
17	Ukraine	2,105,428	+8,404	45,830 	+379	1,731,162	+19,453	328,436	177	48,390	1,053	9,594,857	220,523	43,509,482 	Europe	219495	193	9	7,549
18	Peru	1,839,465	+6,794	63,519 	+296	1,720,665		55,281	2,666	55,137	1,904	11,555,688	346,378	33,361,513 	South America	185253	204	9	1,657
19	Indonesia	1,703,632	+6,327	46,663 	+167	1,558,423	+5,891	98,546		6,173	169	15,099,282	54,711	275,980,248 	Asia	1625,91418	23	0.6	357
20	Czechia	1,642,704	+1,572	29,632 	+36	1,575,257	+132	37,815	411	153,153	2,763	19,585,985	1,826,045	10,725,902 	Europe	73621	147	3	3,526
21	South Africa	1,592,326	+1,956	54,687 	+67	1,513,202	+1,297	24,437	546	26,564	912	10,831,738	180,700	59,943,369 	Africa	381,0966	33	1	408
22	Netherlands	1,546,070	+7,481	17,290 	+22	1,302,085	+6,323	226,695	789	90,060	1,007	12,762,141	743,404	17,167,160 	Europe	119931	436	1	13,205
23	Canada	1,273,169	+7,849	24,529 	+40	1,167,422	+7,916	81,218	1,331	33,484	645	32,408,919	852,342	38,023,391 	North America	301,5501	206	1	2,136
24	Chile	1,235,778	+6,530	27,004 	+109	1,170,437	+4,210	38,337	3,176	64,177	1,402	13,432,114	697,567	19,255,667 	South America	167131	339	6	1,991
25	Iraq	1,103,950	+5,763	15,702 	+29	992,423	+6,289	95,825	533	26,935	383	9,606,567	234,387	40,985,843 	Asia	372,6104	141	0.7	2,338
26	Philippines	1,087,870	+7,718	18,099 	+108	1,003,025	+4,092	66,746	750	9,817	163	12,173,692	109,852	110,818,696 	Asia	1026,1239	70	1.0	602
27	Romania	1,063,949	+1,422	28,799 	+89	1,009,237	+3,614	25,913	1,041	55,622	1,506	8,419,526	440,165	19,128,126 	Europe	186642	74	5	1,355
28	Sweden	1,007,792		14,173 	+36	835,458	+7,821	158,161	403	99,262	1,396	8,798,383	866,594	10,152,828 	Europe	107161		4	15,578
29	Belgium	1,007,264	+3,518	24,444 	+38	880,267	+3,593	102,553	757	86,590	2,101	12,821,364	1,102,197	11,632,550 	Europe	124761	302	3	8,816
30	Pakistan	850,131	+4,298	18,677 	+140	747,755	+4,631	83,699	5,177	3,786	83	12,101,832	53,900	224,523,883 	Asia	26412,02119	19	0.6	373
31	Israel	838,858	+30	6,375 	+1	831,432	+101	1,051	87	91,204	693	14,346,755	1,559,839	9,197,590 	Asia	111,4431	3	0.1	114
32	Portugal	838,852	+377	16,989 	+1	799,442	+490	22,421	75	82,472	1,670	10,832,463	1,064,997	10,171,352 	Europe	125991	37	0.10	2,204
33	Hungary	789,188	+1,541	28,403 	+106	553,836	+7,590	206,949	445	81,871	2,947	5,494,198	569,971	9,639,432 	Europe	123392	160	11	21,469
34	Bangladesh	770,842	+1,682	11,833 	+37	704,341	+2,178	54,668	1,115	4,641	71	5,599,276	33,714	166,083,265 	Asia	21514,03630	10	0.2	329
35	Jordan	718,632	+702	9,047 	+33	699,460	+1,259	10,125	729	69,843	879	6,814,404	662,288	10,289,185 	Asia	141,1372	68	3	984
36	Serbia	698,518	+1,277	6,519 	+20	655,869	+2,048	36,130	131	80,222	749	3,907,936	448,809	8,707,345 	Europe	121,3362	147	2	4,149
37	Switzerland	670,613	+1,546	10,702 	+7	601,958	+2,281	57,953	212	77,007	1,229	7,088,449	813,975	8,708,438 	Europe	138141	178	0.8	6,655
38	Austria	628,817	+1,333	10,351 	+18	599,854	+1,932	18,612	417	69,482	1,144	33,990,188	3,755,774	9,050,115 	Europe	148740	147	2	2,057
39	Japan	620,468	+3,818	10,589 	+72	546,042	+3,473	63,837	1,131	4,919	84	12,241,999	97,046	126,146,227 	Asia	20311,91310	30	0.6	506
40	UAE	532,710	+1,766	1,607 	+3	513,068	+1,728	18,035		53,314	161	45,466,777	4,550,388	9,991,846 	Asia	196,2180	177	0.3	1,805
41	Lebanon	531,834	+600	7,436 	+21	478,482	+3,099	45,916	472	78,218	1,094	4,083,753	600,608	6,799,365 	Asia	139142	88	3	6,753
42	Morocco	513,314	+298	9,057 	+8	500,192	+275	4,065	138	13,768	243	6,320,534	169,533	37,281,988 	Africa	734,1166	8	0.2	109
43	Malaysia	432,425	+4,498	1,632 	+22	396,004	+3,449	34,789	375	13,217	50	9,904,314	302,718	32,717,945 	Asia	7620,0483	137	0.7	1,063
44	Saudi Arabia	424,445	+1,039	7,045 	+13	407,650	+1,061	9,750	1,311	12,033	200	17,389,803	492,998	35,273,567 	Asia	835,0072	29	0.4	276
45	Bulgaria	409,495	+1,123	16,886 	+86	347,870	+2,381	44,739	570	59,315	2,446	2,577,231	373,307	6,903,778 	Europe	174093	163	12	6,480
46	Ecuador	396,888	+1,561	19,061 	+43	329,582		48,245	620	22,209	1,067	1,327,106	74,263	17,870,237 	South America	4593813	87	2	2,700
47	Slovakia	385,022	+362	11,946 	+26	366,715	+451	6,361	264	70,492	2,187	2,704,901	495,231	5,461,895 	Europe	144572	66	5	1,165
48	Nepal	377,603	+9,023	3,579 	+50	295,395	+2,905	78,629		12,765	121	2,598,405	87,841	29,580,750 	Asia	788,26511	305	2	2,658
49	Panama	366,762	+398	6,258 	+3	356,520	+376	3,984	105	83,882	1,431	2,448,142	559,914	4,372,353 	North America	126992	91	0.7	911
50	Belarus	366,305	+1,354	2,612 	+10	356,842	+1,311	6,851		38,776	276	5,958,089	630,708	9,446,674 	Europe	263,6172	143	1	725
51	Greece	358,116	+2,671	10,910 	+63	322,282	+1,316	24,924	754	34,502	1,051	8,386,740	808,002	10,379,608 	Europe	299511	257	6	2,401
52	Croatia	342,487	+1,435	7,388 	+33	323,834	+2,079	11,265	242	83,868	1,809	1,863,305	456,284	4,083,656 	Europe	125532	351	8	2,759
53	Kazakhstan	337,652	+2,840	3,858 	+25	291,829	+3,642	41,965	221	17,802	203	10,455,458	551,234	18,967,379 	Asia	564,9162	150	1	2,212
54	Azerbaijan	325,407	+722	4,650 	+15	302,860	+1,854	17,897		31,850	455	3,311,267	324,099	10,216,840 	Asia	312,1973	71	1	1,752
55	Georgia	319,266	+1,547	4,245 	+18	298,807	+1,131	16,214		80,164	1,066	4,316,833	1,083,913	3,982,638 	Asia	129381	388	5	4,071
56	Tunisia	318,236	+1,226	11,277 	+69	274,270	+1,765	32,689	529	26,689	946	1,350,359	113,250	11,923,660 	Africa	371,0579	103	6	2,742
57	Bolivia	314,190	+1,783	13,151 	+28	258,068	+791	42,971	158	26,608	1,114	1,226,152	103,840	11,808,120 	South America	3889810	151	2	3,639
58	Palestine	300,946	+559	3,338 	+12	283,570	+1,984	14,038	102	57,856	642	1,770,081	340,290	5,201,678 	Asia	171,5583	107	2	2,699
59	Paraguay	294,233	+2,693	6,974 	+91	242,915	+1,875	44,344	567	40,827	968	1,139,296	158,084	7,206,909 	South America	241,0336	374	13	6,153
60	Kuwait	282,981	+1,209	1,628 	+7	266,917	+1,387	14,436	206	65,442	376	2,388,785	552,431	4,324,136 	Asia	152,6562	280	2	3,338
61	Dominican Republic	269,958	+774	3,517 	+3	230,945	+912	35,496	229	24,676	321	1,428,975	130,615	10,940,323 	North America	413,1118	71	0.3	3,245
62	Costa Rica	265,486	+2,392	3,365 	+24	212,525	+1,482	49,596	433	51,715	655	1,033,203	201,261	5,133,647 	North America	191,5265	466	5	9,661
63	Ethiopia	261,580	+778	3,840 	+18	206,870	+1,412	50,870	765	2,229	33	2,609,897	22,237	117,369,832 	Africa	44930,56545	7	0.2	433
64	Denmark	257,505	+1,023	2,495 	+2	244,364	+646	10,646	34	44,324	429	41,474,152	7,138,942	5,809,566 	Europe	232,3280	176	0.3	1,832
65	Lithuania	255,420	+1,280	4,020 	+16	229,667	+971	21,733	186	94,959	1,495	2,935,816	1,091,463	2,689,798 	Europe	116691	476	6	8,080
66	Moldova	252,413	+260	5,929 	+17	242,796	+433	3,688	181	62,696	1,473	1,012,761	251,557	4,025,968 	Europe	166794	65	4	916
67	Ireland	251,904	+430	4,918 		234,404	+412	12,582	34	50,536	987	4,599,866	922,811	4,984,624 	Europe	201,0141	86		2,524
68	Slovenia	245,161	+608	4,285 	+3	231,559	+957	9,317	142	117,912	2,061	1,199,033	576,685	2,079,182 	Europe	84852	292	1	4,481
69	Egypt	235,140	+1,125	13,779 	+65	175,928	+811	45,433	90	2,262	133	2,715,258	26,116	103,968,943 	Africa	4427,54538	11	0.6	437
