Position	Country	Total_Cases	New_Cases	Total_Deaths	New_Deaths	Total_Recovered	New_Recovered	Active_Cases	Serious_Critical	Tot_Cases/1M_pop	Deaths/1M_pop	Total_Tests	Tests/1M_pop	Population	Region	Bla
1	China	90,541	+21	4,636 		85,600	+27	305	6	63	3	160,000,000	111,163	1,439,323,776 	Asia	15,897310,4679	0.01		0.2
2	USA	32,602,051	+65,057	583,330 	+876	25,177,434	+73,818	6,841,287	10,009	98,031	1,754	433,439,646	1,303,307	332,569,103 	North America	105701	196	3	20,571
3	India	15,924,806	+315,802	184,672 	+2,102	13,449,406	+179,543	2,290,728	8,944	11,449	133	271,053,392	194,871	1,390,938,435 	Asia	877,5325	227	2	1,647
4	Brazil	14,122,795	+71,910	381,687 	+3,157	12,646,132	+84,443	1,094,976	8,318	66,063	1,785	28,600,000	133,783	213,778,290 	South America	155607	336	15	5,122
5	France	5,374,288	+34,968	101,881 	+313	4,218,607	+37,226	1,053,800	5,959	82,188	1,558	72,936,321	1,115,401	65,390,220 	Europe	126421	535	5	16,116
6	Russia	4,727,125	+8,271	106,706 	+399	4,352,873	+9,644	267,546	2,300	32,381	731	126,500,000	866,527	145,985,055 	Europe	311,3681	57	3	1,833
7	Turkey	4,446,591	+61,967	36,975 	+362	3,844,342	+52,213	565,274	3,398	52,270	435	44,728,595	525,785	85,070,186 	Asia	192,3012	728	4	6,645
8	UK	4,395,702	+2,395	127,327 	+22	4,166,734	+5,301	101,641	300	64,478	1,868	146,043,397	2,142,220	68,173,867 	Europe	165350	35	0.3	1,491
9	Italy	3,904,713	+13,658	117,997 	+364	3,311,267	+20,552	475,449	3,076	64,658	1,954	55,885,251	925,407	60,389,901 	Europe	155121	226	6	7,873
10	Spain	3,446,072	+10,232	77,364 	+148	3,151,587	+4,306	217,121	2,288	73,682	1,654	44,374,223	948,787	46,769,420 	Europe	146051	219	3	4,642
11	Germany	3,208,672	+27,862	81,382 	+296	2,824,100	+20,500	303,190	4,932	38,198	969	52,737,238	627,822	84,000,346 	Europe	261,0322	332	4	3,609
12	Argentina	2,769,552	+25,932	60,083 	+291	2,424,675	+16,822	284,794	4,492	60,829	1,320	10,421,935	228,902	45,530,079 	South America	167584	570	6	6,255
13	Poland	2,718,494	+13,927	63,474 	+741	2,366,230	+11,578	288,790	3,265	71,893	1,679	13,767,550	364,095	37,813,081 	Europe	145963	368	20	7,637
14	Colombia	2,701,313	+17,212	69,596 	+419	2,521,944	+16,206	109,773	5,306	52,637	1,356	14,052,886	273,830	51,319,826 	South America	197374	335	8	2,139
15	Iran	2,311,813	+24,886	67,913 	+388	1,823,958	+13,427	419,942	4,991	27,243	800	14,739,719	173,698	84,858,374 	Asia	371,2506	293	5	4,949
16	Mexico	2,311,172	+4,262	213,048 	+582	1,836,377	+3,245	261,747	4,798	17,775	1,639	6,438,267	49,516	130,024,158 	North America	5661020	33	4	2,013
17	Ukraine	1,974,118	+12,162	40,796 	+429	1,514,472	+14,720	418,850	177	45,360	937	8,996,039	206,706	43,520,907 	Europe	221,0675	279	10	9,624
18	Peru	1,726,806	+7,718	58,261 	+307	1,653,411	+8,311	15,134	2,628	51,792	1,747	10,582,462	317,397	33,341,429 	South America	195723	231	9	454
19	Indonesia	1,620,569	+5,720	44,007 	+230	1,475,456	+7,314	101,106		5,875	160	14,032,928	50,871	275,853,884 	Asia	1706,26820	21	0.8	367
20	Czechia	1,609,895	+3,815	28,779 	+60	1,522,017	+236	59,099	861	150,106	2,683	16,239,529	1,514,170	10,725,036 	Europe	73731	356	6	5,510
21	South Africa	1,569,935	+1,569	53,940 	+53	1,495,864	+1,234	20,131	546	26,205	900	10,413,180	173,812	59,910,682 	Africa	381,1116	26	0.9	336
22	Netherlands	1,426,243	+8,471	16,982 	+17	1,190,841	+6,234	218,420	817	83,088	989	11,781,337	686,338	17,165,507 	Europe	121,0111	493	1.0	12,724
23	Canada	1,147,464	+8,421	23,763 	+50	1,037,898	+10,440	85,803	1,312	30,189	625	30,274,366	796,506	38,008,941 	North America	331,6001	222	1	2,257
24	Chile	1,141,403	+4,968	25,353 	+36	1,074,827	+7,165	41,223	3,401	59,298	1,317	12,508,296	649,832	19,248,502 	South America	177592	258	2	2,142
25	Romania	1,037,009	+3,006	26,793 	+175	954,868	+4,626	55,348	1,436	54,198	1,400	7,985,507	417,353	19,133,705 	Europe	187142	157	9	2,893
26	Iraq	1,001,854	+8,696	15,098 	+38	877,309	+6,382	109,447	517	24,468	369	8,938,639	218,302	40,946,290 	Asia	412,7125	212	0.9	2,673
27	Philippines	962,282	+9,202	16,265 	+124	829,553	+19,644	116,464	750	8,688	147	11,294,085	101,974	110,754,930 	Asia	1156,80910	83	1	1,052
28	Belgium	955,056	+3,430	23,834 	+52	813,224	+9,030	117,998	946	82,118	2,049	12,051,821	1,036,239	11,630,350 	Europe	124881	295	4	10,146
29	Sweden	932,092	+7,727	13,891 	+2	744,405	+2,653	173,796	416	91,831	1,369	8,151,774	803,124	10,150,080 	Europe	117311	761	0.2	17,123
30	Israel	837,492	+135	6,346 	+1	829,127	+225	2,019	173	91,056	690	14,014,683	1,523,734	9,197,590 	Asia	111,4491	15	0.1	220
31	Portugal	832,255	+610	16,952 	+1	790,650	+532	24,653	110	81,813	1,666	9,958,289	978,928	10,172,646 	Europe	126001	60	0.10	2,423
32	Pakistan	772,381	+5,499	16,600 	+147	672,619	+5,488	83,162	4,528	3,443	74	11,319,832	50,459	224,336,070 	Asia	29013,51420	25	0.7	371
33	Hungary	757,360	+2,527	25,787 	+207	464,750	+3,569	266,823	925	78,560	2,675	5,179,517	537,266	9,640,500 	Europe	133742	262	21	27,677
34	Bangladesh	732,060	+4,280	10,683 	+95	635,183	+7,072	86,194		4,410	64	5,249,683	31,622	166,011,593 	Asia	22715,54032	26	0.6	519
35	Jordan	695,390	+3,209	8,429 	+57	654,493	+4,775	32,468	729	67,614	820	6,546,769	636,550	10,284,760 	Asia	151,2202	312	6	3,157
36	Serbia	670,801	+2,864	6,095 	+37	604,174	+4,794	60,532	228	77,025	700	3,726,602	427,908	8,708,877 	Europe	131,4292	329	4	6,951
37	Switzerland	642,131	+2,686	10,546 	+14	573,786	+1,209	57,799	226	73,760	1,211	6,663,629	765,435	8,705,675 	Europe	148251	309	2	6,639
38	Austria	600,089	+2,523	9,997 	+38	563,256	+2,764	26,836	557	66,324	1,105	29,335,166	3,242,217	9,047,873 	Europe	159050	279	4	2,966
39	Japan	541,134	+3,980	9,710 	+39	488,944	+2,868	42,480	791	4,289	77	11,079,602	87,820	126,163,078 	Asia	23312,99311	32	0.3	337
40	Lebanon	515,088	+2,082	7,027 	+32	433,987	+1,439	74,074	721	75,740	1,033	3,870,650	569,155	6,800,695 	Asia	139682	306	5	10,892
41	Morocco	507,338	+669	8,969 	+10	493,353	+628	5,016	218	13,615	241	6,186,340	166,019	37,262,867 	Africa	734,1556	18	0.3	135
42	UAE	502,791	+1,931	1,561 	+2	485,078	+1,898	16,152		50,346	156	42,293,166	4,234,982	9,986,623 	Asia	206,3980	193	0.2	1,617
43	Saudi Arabia	408,038	+1,028	6,858 	+12	391,362	+824	9,818	1,145	11,576	195	16,352,116	463,892	35,249,850 	Asia	865,1402	29	0.3	279
44	Bulgaria	392,913	+2,002	15,618 	+100	318,208	+3,935	59,087	786	56,894	2,261	2,405,956	348,384	6,906,051 	Europe	184423	290	14	8,556
45	Malaysia	381,813	+2,340	1,400 	+11	358,726	+1,910	21,687	248	11,676	43	8,783,027	268,596	32,699,817 	Asia	8623,3574	72	0.3	663
46	Slovakia	377,473	+764	11,304 	+60	255,300		110,869	411	69,112	2,070	2,520,570	461,492	5,461,780 	Europe	144832	140	11	20,299
47	Ecuador	362,843	+1,689	17,804 	+60	309,541		35,498	650	20,318	997	1,236,484	69,238	17,858,519 	South America	491,00314	95	3	1,988
48	Panama	361,678	+359	6,196 	+4	351,582	+354	3,900	105	82,776	1,418	2,321,435	531,296	4,369,382 	North America	127052	82	0.9	893
49	Belarus	347,316	+1,318	2,453 	+10	337,620	+1,393	7,243		36,765	260	5,705,532	603,964	9,446,809 	Europe	273,8512	140	1	767
50	Greece	323,639	+3,010	9,713 	+86	278,690		35,236	831	31,174	936	7,629,407	734,881	10,381,823 	Europe	321,0691	290	8	3,394
51	Croatia	313,423	+3,117	6,692 	+49	291,351	+1,687	15,380	230	76,730	1,638	1,723,697	421,983	4,084,757 	Europe	136102	763	12	3,765
52	Azerbaijan	305,933	+2,075	4,235 	+32	269,965	+2,480	31,733		29,956	415	3,141,335	307,587	10,212,849 	Asia	332,4123	203	3	3,107
53	Georgia	299,038	+1,310	3,971 	+12	282,869	+632	12,198		75,079	997	3,946,720	990,899	3,982,971 	Asia	131,0031	329	3	3,063
54	Kazakhstan	294,946	+2,696	3,459 	+23	252,598	+2,418	38,889	221	15,558	182	9,653,519	509,217	18,957,563 	Asia	645,4812	142	1	2,051
55	Tunisia	291,833	+2,603	9,993 	+75	242,238	+3,134	39,602	493	24,486	838	1,249,409	104,832	11,918,257 	Africa	411,19310	218	6	3,323
56	Bolivia	291,675	+1,313	12,695 	+29	240,336	+1,142	38,644	71	24,716	1,076	1,070,832	90,740	11,801,158 	South America	4093011	111	2	3,275
57	Nepal	289,787	+2,220	3,112 	+10	276,093	+287	10,582		9,804	105	2,369,401	80,162	29,557,811 	Asia	1029,49812	75	0.3	358
58	Palestine	286,028	+1,748	3,096 	+18	254,199	+2,536	28,733	165	55,043	596	1,698,129	326,784	5,196,480 	Asia	181,6783	336	3	5,529
59	Dominican Republic	262,404	+556	3,435 	+9	219,645	+383	39,324	188	23,995	314	1,378,669	126,072	10,935,571 	North America	423,1848	51	0.8	3,596
60	Kuwait	261,307	+1,439	1,482 	+14	244,410	+1,354	15,415	233	60,469	343	2,246,134	519,773	4,321,373 	Asia	172,9162	333	3	3,567
